Product Number,TEXT,isP_bin,1RE_val,2RE_val,G_val,A_val
9B10A025,,1,,UNKNOWN,MAN,
9B10N033,,1,WHITE,NORTH AMERICA,MAN,
9B10D015,,1,WHITE,NORTH AMERICA,MAN,
9B11A001,,1,,UNKNOWN,MAN,
9B11C001,,1,WHITE,NORTH AMERICA,MAN,
9B11C006,,1,ASIAN,SOUTHERN ASIA,WOMAN,
9B11M003,,1,WHITE,NORTH AMERICA,WOMAN,
9B11M005,,1,,UNKNOWN,MAN,
9B11M008,,1,WHITE,SOUTHERN EUROPE,MAN,
9B11N001,,1,WHITE,NORTH AMERICA,MAN,
9B11N002,,1,WHITE,NORTH AMERICA,MAN,
9B10E016,,1,WHITE,NORTH AMERICA,WOMAN,
9B10E023,,0,,,,
9B10M061,,1,WHITE,WESTERN EUROPE,MAN,
9B10M062,,1,WHITE,WESTERN EUROPE,MAN,
9B10M090,,1,WHITE,NORTH AMERICA,MAN,
9B11M010,,1,ASIAN,SOUTHERN ASIA,MAN,
9B11C004,,1,,UNKNOWN,,
9B11C005,,1,,UNKNOWN,,
9B10A029,,1,,SOUTH AMERICA,MAN,42
9B10C027,,1,WHITE,NORTH AMERICA,MAN,
9B10D016,,1,,UNKNOWN,MAN,
9B10M098,,1,ASIAN,SOUTHERN ASIA,WOMAN,
9B10N019,,1,,UNKNOWN,MAN,
9B10M066,,1,,UNKNOWN,WOMAN,
9B11M006,,1,ASIAN,EASTERN ASIA,MAN,
9B10M079,,1,ASIAN,SOUTHERN ASIA,MAN,
9B10M080,,1,ASIAN,SOUTHERN ASIA,MAN,
9B10N032,,0,,,,
9B11M001,,1,WHITE,NORTH AMERICA,MAN,
9B11M002,,1,WHITE,NORTH AMERICA,MAN,
9B04D008,,1,,UNKNOWN,WOMAN,
9B10A024,,1,,UNKNOWN,WOMAN,
9B10M114,,1,,UNKNOWN,MAN,
9B10M086,,1,BROWN,SOUTHERN ASIA,MAN,
9B09E017,,1,,NORTH AMERICA,MAN,
9B10A028,,1,WHITE,NORTH AMERICA,MAN,
9B10B008,,1,WHITE,UNKNOWN,MAN,
9B10B013,,1,WHITE,NORTH AMERICA,MAN,
9B10D006,,1,WHITE,NORTH AMERICA,MAN,
9B10D010,,1,,NORTH AMERICA,MAN,
9B10D011,,1,,NORTH AMERICA,MAN,
9B10D012,,1,,NORTH AMERICA,WOMAN,
9B10E019,,0,,,,
9B10E020,,1,WHITE,NORTH AMERICA,MAN,
9B10E021,,0,,,,
9B10E022,,0,,,,
9B10N030,,1,WHITE,NORTH AMERICA,MAN,
9B10N037,,1,WHITE,EASTERN EUROPE,MAN,
9B10M094,,0,,,,
9B10A026,,1,BROWN,SOUTHERN ASIA,MAN,
9B10M100,,1,WHITE,WESTERN ASIA,MAN,
9B09M043,,0,,,,
9B10M089,,0,,,,
9B10M088,,0,,,,
9B10M093,,1,WHITE,SOUTHERN ASIA,MAN,
9B10M084,,1,WHITE,NORTH AMERICA,MAN,
9B10M091,,1,WHITE,NORTH AMERICA,MAN,
9B10N031,,0,,,,
9B09M080,,1,WHITE,NORTH AMERICA,MAN,
9B09M081,,1,WHITE,NORTH AMERICA,MAN,
9B09M082,,1,WHITE,NORTH AMERICA,MAN,
9B10A021,,1,WHITE,UNKNOWN,MAN,
9B10A022,,1,BROWN,SOUTHERN ASIA,MAN,
9B10A023,,1,WHITE,NORTH AMERICA,WOMAN,
9B10C024,,1,WHITE,NORTH AMERICA,MAN,
9B10C025,,1,WHITE,NORTH AMERICA,MAN,
9B10C026,,1,WHITE,WESTERN EUROPE,WOMAN,
9B10D014,,1,,NORTH AMERICA,MAN,
9B10M081,,1,WHITE,NORTH AMERICA,WOMAN,
9B10M095,,1,WHITE,NORTH AMERICA,MAN,
9B10M096,,1,,NORTH AMERICA,WOMAN,
9B10M097,,0,,,,
9B10N028,,1,WHITE,NORTH AMERICA,MAN,
9B10N034,,1,ASIAN,UNKNOWN,MAN,
9B10M026,,1,WHITE,UNKNOWN,MAN,
9B10M027,,1,WHITE,NORTH AMERICA,MAN,35
9B10M068,,1,ASIAN,SOUTHEASTERN ASIA,MAN,
9B10M071,,0,,,,
9B10A018,,1,BLACK,CARIBBEAN,MAN,57
9B10M020,,0,,,,
9B10M067,,0,,,,
9B10M072,,1,,NORTH AMERICA,MAN,
9B10B011,,0,,,,
9B09M085,,1,WHITE,CENTRAL AMERICA,MAN,
9B10E008,,1,WHITE,UNKNOWN,MAN,
9B10E013,,0,,,,
9B10M060,,1,ASIAN,EASTERN ASIA,MAN,
9B10M063,,1,ASIAN,EASTERN ASIA,MAN,
9B10M069,,1,WHITE,NORTH AMERICA,WOMAN,
9B10M070,,1,WHITE,NORTH AMERICA,MAN,
9B10A017,,1,BROWN,SOUTHERN ASIA,WOMAN,
9B10M058,,,,,,
9B09B016,,0,,,,
9B10A019,,1,WHITE,NORTH AMERICA,MAN,
9B10A020,,1,WHITE,NORTH AMERICA,MAN,
9B10C015,,0,,,,
9B10C017,,0,,,,
9B10C018,,0,,,,
9B10C019,,0,,,,
9B10C020,,0,,,,
9B10C021,,0,,,,
9B10D007,,1,,NORTH AMERICA,WOMAN,
9B10D009,,1,WHITE,UNKNOWN,MAN,
9B10D013,,1,WHITE,NORTH AMERICA,WOMAN,
9B10M032,,1,WHITE,NORTH AMERICA,WOMAN,
9B10M033,,1,WHITE,NORTH AMERICA,WOMAN,
9B10M034,,1,WHITE,NORTH AMERICA,WOMAN,
9B10M044,,1,WHITE,NORTH AMERICA,WOMAN,
9B10M045,,1,WHITE,NORTH AMERICA,WOMAN,54
9B10M046,,1,WHITE,NORTH AMERICA,MAN,
9B10M047,,1,WHITE,NORTH AMERICA,WOMAN,
9B10M078,,0,,,,
9B10M087,,1,WHITE,NORTH AMERICA,MAN,
9B10N015,,0,,,,
9B10N027,,0,,,,
9B10N029,,0,,,,
9B10M073,,1,WHITE,NORTH AMERICA,MAN,57
9B10B010,,1,BROWN,SOUTHERN ASIA,MAN,
9B10D005,,1,ASIAN,EASTERN ASIA,MAN,41
9B10M031,,1,BLACK,NORTH AMERICA,MAN,30
9B10N017,,1,,UNKNOWN,MAN,
9B10A014,,1,WHITE,NORTH AMERICA,MAN,
9B10B005,,1,WHITE,NORTH AMERICA,MAN,
9B10C023A,,1,WHITE,NORTH AMERICA,MAN,
9B10C023B,,1,WHITE,NORTH AMERICA,MAN,
9B10C023C,,1,WHITE,NORTH AMERICA,MAN,
9B10C023D,,1,WHITE,NORTH AMERICA,MAN,
9B10C023E,,1,WHITE,NORTH AMERICA,MAN,
9B10C023F,,1,WHITE,NORTH AMERICA,MAN,
9B10C023G,,1,WHITE,NORTH AMERICA,MAN,
9B10C023H,,1,WHITE,NORTH AMERICA,MAN,
9B10C023I,,1,WHITE,NORTH AMERICA,MAN,
9B10C023J,,1,WHITE,NORTH AMERICA,MAN,
9B10E014,,0,,,,
9B10N014,,1,WHITE,NORTH AMERICA,MAN,
9B10N020,,1,WHITE,NORTH AMERICA,MAN,
9B10N021,,0,,,,
9B10N022,,0,,,,
9B10M056,,1,WHITE,NORTH AMERICA,MAN,
9B10M074,,1,WHITE,NORTH AMERICA,MAN,
9B10M075,,1,WHITE,NORTH AMERICA,MAN,
9B10M043,,1,BROWN,SOUTHERN ASIA,MAN,
9B10M055,,1,WHITE,NORTH AMERICA,MAN,
9B09M061,,1,WHITE,NORTH AMERICA,MAN,50
9B09C022,,1,BROWN,SOUTHERN ASIA,MAN,57
9B10B007,,1,WHITE,AUSTRALIA AND NEW ZEALAND,MAN,
9B10M036,,1,BROWN,SOUTHERN ASIA,MAN,57
9B10M059,,1,,SOUTHERN AFRICA,MAN,
9B10M051,,1,WHITE,NORTH AMERICA,WOMAN,48
9B10M052,,1,WHITE,NORTH AMERICA,WOMAN,48
9B10C011,,1,,NORTH AMERICA,MAN,
9B10C012,,1,,NORTH AMERICA,MAN,
9B10E007,,0,,,,
9B10E012,,1,,UNKNOWN,,
9B10A015,,0,,,,
9B10M039,,0,,,,
9B10M049,,1,WHITE,NORTH AMERICA,MAN,34
9B08N011,,1,WHITE,NORTH AMERICA,MAN,
9B10E011,,0,,,,
9B10M057,,0,,,,
9B10C014,,1,WHITE,NORTH AMERICA,WOMAN,31
9B10M038,,1,ASIAN,UNKNOWN,WOMAN,
